datetime,WS,WD,USTAR,MO_LENGTH,V_SIGMA,DISPLACEMENT_HEIGHT,ROUGHNESS_LENGTH,TOWER_HEIGHT,CANOPY_HEIGHT,zm,PBLH
2022-06-18 17:30:00,2.59957,202.675,0.313311,523.363,0.800679,0.201,0.045,2.9,0.3,2.699,548.0
2022-06-18 18:00:00,2.48737,203.478,0.277147,496.414,0.630674,0.201,0.045,2.9,0.3,2.699,537.0
2022-06-18 18:30:00,2.38497,200.604,0.266718,266.202,0.61266,0.201,0.045,2.9,0.3,2.699,503.0
2022-06-18 19:00:00,2.69152,198.236,0.303219,346.18,0.662146,0.201,0.045,2.9,0.3,2.699,469.0
2022-06-18 19:30:00,2.87215,199.293,0.303351,366.716,0.663227,0.201,0.045,2.9,0.3,2.699,468.5
2022-06-18 20:00:00,2.28102,206.604,0.254824,281.887,0.631442,0.201,0.045,2.9,0.3,2.699,468.0
2022-06-18 20:30:00,2.54397,211.819,0.314061,457.545,0.725542,0.201,0.045,2.9,0.3,2.699,492.5
2022-06-18 21:00:00,2.10178,206.651,0.224793,100.823,0.575542,0.201,0.045,2.9,0.3,2.699,517.0
2022-06-18 21:30:00,2.53798,205.163,0.315708,259.053,0.706902,0.201,0.045,2.9,0.3,2.699,472.0
2022-06-18 22:00:00,2.51887,210.985,0.311068,279.393,0.733561,0.201,0.045,2.9,0.3,2.699,427.0
2022-06-18 22:30:00,2.62986,209.006,0.348019,426.593,0.839594,0.201,0.045,2.9,0.3,2.699,433.5
2022-06-18 23:00:00,2.71119,207.27,0.329495,353.139,0.795408,0.201,0.045,2.9,0.3,2.699,440.0
2022-06-18 23:30:00,2.55179,201.717,0.29402,263.907,0.715637,0.201,0.045,2.9,0.3,2.699,419.5
2022-06-19 00:00:00,2.06984,212.714,0.263756,121.76,0.642553,0.201,0.045,2.9,0.3,2.699,399.0
2022-06-19 00:30:00,1.59597,206.306,0.162636,22.9281,0.446508,0.201,0.045,2.9,0.3,2.699,370.0
2022-06-19 01:00:00,1.2003,206.684,0.151341,58.1334,0.404521,0.201,0.045,2.9,0.3,2.699,341.0
2022-06-19 01:30:00,1.42533,200.517,0.135397,27.5211,0.557268,0.201,0.045,2.9,0.3,2.699,333.0
2022-06-19 02:00:00,1.76797,217.873,0.217127,120.246,0.653145,0.201,0.045,2.9,0.3,2.699,325.0
2022-06-19 02:30:00,1.64684,240.527,0.21341,175.478,0.521509,0.201,0.045,2.9,0.3,2.699,384.5
2022-06-19 03:00:00,1.87479,242.63,0.270063,459.96,0.523508,0.201,0.045,2.9,0.3,2.699,444.0
2022-06-19 03:30:00,2.77585,253.978,0.362575,754.873,0.849932,0.201,0.045,2.9,0.3,2.699,519.5
2022-06-19 04:00:00,3.4017,276.764,0.421088,-245.96,1.3071,0.201,0.045,2.9,0.3,2.699,595.0
2022-06-19 04:30:00,3.5495,272.922,0.417857,-341.592,1.55095,0.201,0.045,2.9,0.3,2.699,622.0
2022-06-19 05:00:00,3.70111,292.292,0.371687,-84.6636,1.65007,0.201,0.045,2.9,0.3,2.699,649.0
2022-06-19 05:30:00,3.68686,279.972,0.457099,-121.006,1.41993,0.201,0.045,2.9,0.3,2.699,735.0
2022-06-19 06:00:00,4.00924,266.226,0.538,-143.067,1.55278,0.201,0.045,2.9,0.3,2.699,821.0
2022-06-19 06:30:00,4.18092,259.281,0.540242,-125.376,1.57169,0.201,0.045,2.9,0.3,2.699,930.0
2022-06-19 07:00:00,3.88626,258.854,0.48266,-83.0473,1.42672,0.201,0.045,2.9,0.3,2.699,1039.0
2022-06-19 07:30:00,4.51944,256.187,0.570739,-120.13,1.38568,0.201,0.045,2.9,0.3,2.699,1141.5
2022-06-19 08:00:00,3.80589,258.381,0.529857,-95.8222,1.42004,0.201,0.045,2.9,0.3,2.699,1244.0
2022-06-19 08:30:00,4.21648,252.27,0.529659,-81.0013,1.52961,0.201,0.045,2.9,0.3,2.699,1344.5
2022-06-19 09:00:00,4.76407,246.882,0.600131,-114.966,1.69813,0.201,0.045,2.9,0.3,2.699,1445.0
2022-06-19 09:30:00,4.41767,255.597,0.553537,-102.565,1.50827,0.201,0.045,2.9,0.3,2.699,1676.0
2022-06-19 10:00:00,4.47634,247.849,0.549,-87.9188,1.89092,0.201,0.045,2.9,0.3,2.699,1907.0
2022-06-19 10:30:00,4.30102,247.422,0.563183,-95.9125,1.54878,0.201,0.045,2.9,0.3,2.699,1910.0
2022-06-19 11:00:00,4.44005,248.036,0.574205,-102.75,1.6801,0.201,0.045,2.9,0.3,2.699,1913.0
2022-06-19 11:30:00,4.51867,248.318,0.586266,-132.534,1.45918,0.201,0.045,2.9,0.3,2.699,1864.5
2022-06-19 12:00:00,4.16744,249.196,0.56018,-130.516,1.50655,0.201,0.045,2.9,0.3,2.699,1816.0
2022-06-19 12:30:00,4.07116,249.784,0.596606,-175.066,1.86729,0.201,0.045,2.9,0.3,2.699,1780.5
2022-06-19 13:00:00,4.37105,251.262,0.533859,-134.265,1.64296,0.201,0.045,2.9,0.3,2.699,1745.0
2022-06-19 13:30:00,4.11812,241.962,0.549526,-119.439,1.70066,0.201,0.045,2.9,0.3,2.699,1681.5
2022-06-19 14:00:00,4.33913,250.324,0.494978,-108.61,1.47853,0.201,0.045,2.9,0.3,2.699,1618.0
2022-06-19 14:30:00,3.8917,254.265,0.500313,-205.505,1.36441,0.201,0.045,2.9,0.3,2.699,1591.0
2022-06-19 15:00:00,3.78639,259.799,0.486064,-1293.32,1.35718,0.201,0.045,2.9,0.3,2.699,1564.0
2022-06-19 15:30:00,4.63493,262.094,0.507425,-3706.36,1.73489,0.201,0.045,2.9,0.3,2.699,1541.5
2022-06-19 16:00:00,4.00321,261.513,0.44638,-2563.68,1.49758,0.201,0.045,2.9,0.3,2.699,1519.0
2022-06-19 16:30:00,3.0687,262.115,0.381313,138.521,1.06707,0.201,0.045,2.9,0.3,2.699,1484.5
2022-06-19 17:00:00,3.3168,250.664,0.403327,161.203,1.0852,0.201,0.045,2.9,0.3,2.699,1450.0
2022-06-19 17:30:00,3.39232,246.436,0.453037,221.536,1.16815,0.201,0.045,2.9,0.3,2.699,1344.5
2022-06-19 18:00:00,2.51868,223.43,0.357678,598.017,1.09527,0.201,0.045,2.9,0.3,2.699,1239.0
2022-06-19 18:30:00,2.29745,223.663,0.31229,110.572,0.818179,0.201,0.045,2.9,0.3,2.699,1081.0
2022-06-19 19:00:00,0.3768,213.33,0.248606,34.2615,1.22162,0.201,0.045,2.9,0.3,2.699,923.0
2022-06-19 19:30:00,1.35298,210.933,0.169709,15.0563,0.387867,0.201,0.045,2.9,0.3,2.699,814.5
2022-06-19 20:00:00,1.93828,211.028,0.224486,25.8942,0.478246,0.201,0.045,2.9,0.3,2.699,706.0
2022-06-19 20:30:00,2.15913,214.964,0.246698,53.5904,0.668133,0.201,0.045,2.9,0.3,2.699,625.5
2022-06-19 21:00:00,2.25135,234.77,0.27636,63.7778,0.673329,0.201,0.045,2.9,0.3,2.699,545.0
2022-06-19 21:30:00,1.76019,239.282,0.22254,33.2686,0.515989,0.201,0.045,2.9,0.3,2.699,553.5
2022-06-19 22:00:00,1.60538,243.725,0.224296,51.7625,0.417855,0.201,0.045,2.9,0.3,2.699,562.0
2022-06-19 22:30:00,1.14456,296.246,0.151301,20.9905,0.598841,0.201,0.045,2.9,0.3,2.699,547.5
2022-06-19 23:00:00,1.19813,304.989,0.172334,28.223,0.603791,0.201,0.045,2.9,0.3,2.699,533.0
2022-06-19 23:30:00,1.1189,284.904,0.147028,24.0162,0.472408,0.201,0.045,2.9,0.3,2.699,495.5
2022-06-20 00:00:00,0.984035,284.584,0.131249,14.9783,0.444795,0.201,0.045,2.9,0.3,2.699,458.0
2022-06-20 00:30:00,0.614099,264.018,0.0958989,19.0068,0.361943,0.201,0.045,2.9,0.3,2.699,406.5
2022-06-20 01:00:00,0.726021,230.014,0.0970397,27.4924,0.254743,0.201,0.045,2.9,0.3,2.699,355.0
2022-06-20 01:30:00,1.19034,253.971,0.130056,16.1426,0.3381,0.201,0.045,2.9,0.3,2.699,312.5
2022-06-20 02:00:00,0.681223,253.269,0.11824,115.013,0.287087,0.201,0.045,2.9,0.3,2.699,270.0
2022-06-20 02:30:00,0.970677,256.217,0.142326,-84.6839,0.451856,0.201,0.045,2.9,0.3,2.699,308.0
2022-06-20 03:00:00,1.44579,281.973,0.189688,-80.2816,0.557352,0.201,0.045,2.9,0.3,2.699,346.0
2022-06-20 03:30:00,1.87358,317.893,0.211321,-68.9342,0.715296,0.201,0.045,2.9,0.3,2.699,395.5
2022-06-20 04:00:00,1.86628,322.801,0.14598,-15.9115,0.810279,0.201,0.045,2.9,0.3,2.699,445.0
2022-06-20 04:30:00,2.30119,322.534,0.262053,-47.4482,1.07934,0.201,0.045,2.9,0.3,2.699,516.5
2022-06-20 05:00:00,2.10677,306.978,0.258884,-27.7304,1.04352,0.201,0.045,2.9,0.3,2.699,588.0
2022-06-20 05:30:00,2.16445,341.034,0.237571,-18.6935,1.06189,0.201,0.045,2.9,0.3,2.699,623.5
2022-06-20 06:00:00,1.9232,349.266,0.165695,-31.876,0.848987,0.201,0.045,2.9,0.3,2.699,659.0
2022-06-20 06:30:00,1.8054,341.754,0.249254,-63.2083,0.996459,0.201,0.045,2.9,0.3,2.699,641.0
2022-06-20 07:00:00,1.62336,359.755,0.262168,-26.1999,1.04347,0.201,0.045,2.9,0.3,2.699,623.0
2022-06-20 07:30:00,1.43213,338.627,0.188598,-23.0933,1.18563,0.201,0.045,2.9,0.3,2.699,590.5
2022-06-20 08:00:00,1.26764,349.059,0.139237,-6.54597,0.602033,0.201,0.045,2.9,0.3,2.699,558.0
2022-06-20 08:30:00,1.02155,312.016,0.183136,-14.4726,0.884193,0.201,0.045,2.9,0.3,2.699,641.0
2022-06-20 09:00:00,0.617134,200.058,0.306165,-53.041,1.08452,0.201,0.045,2.9,0.3,2.699,724.0
2022-06-20 09:30:00,2.21898,170.724,0.186316,-13.0613,0.559745,0.201,0.045,2.9,0.3,2.699,599.5
2022-06-20 10:00:00,2.20657,173.621,0.207074,-17.2709,0.56578,0.201,0.045,2.9,0.3,2.699,475.0
2022-06-20 10:30:00,0.339629,348.694,0.741262,-1438.72,1.42244,0.201,0.045,2.9,0.3,2.699,477.5
2022-06-20 11:00:00,0.796084,64.8854,0.13293,-10.5852,0.719258,0.201,0.045,2.9,0.3,2.699,480.0
2022-06-20 11:30:00,1.73717,36.5719,0.185779,-42.7508,0.66173,0.201,0.045,2.9,0.3,2.699,452.0
2022-06-20 12:00:00,1.05545,110.135,0.147247,-18.6624,0.903503,0.201,0.045,2.9,0.3,2.699,424.0
2022-06-20 12:30:00,1.13304,113.49,0.167851,-13.877,0.619178,0.201,0.045,2.9,0.3,2.699,406.0
2022-06-20 13:00:00,1.37607,110.5,0.180988,-19.321,0.490306,0.201,0.045,2.9,0.3,2.699,388.0
2022-06-20 13:30:00,1.03784,151.47,0.144586,-8.14904,0.677982,0.201,0.045,2.9,0.3,2.699,355.5
2022-06-20 14:00:00,1.42794,195.64,0.169329,-12.8419,0.449291,0.201,0.045,2.9,0.3,2.699,323.0
2022-06-20 14:30:00,1.32764,195.802,0.198712,-8.60501,0.499457,0.201,0.045,2.9,0.3,2.699,345.0
2022-06-20 15:00:00,1.35319,166.06,0.183177,-8.44555,0.730174,0.201,0.045,2.9,0.3,2.699,367.0
2022-06-20 15:30:00,1.2935,136.26,0.147567,-11.2601,0.569254,0.201,0.045,2.9,0.3,2.699,390.0
2022-06-20 16:00:00,0.892271,149.323,0.101298,-107.269,0.359948,0.201,0.045,2.9,0.3,2.699,413.0
2022-06-20 16:30:00,0.788372,174.116,0.0831303,-110.659,0.284242,0.201,0.045,2.9,0.3,2.699,347.0
2022-06-20 17:00:00,0.735968,211.324,0.0903352,-6.44519,0.356435,0.201,0.045,2.9,0.3,2.699,281.0
2022-06-20 17:30:00,0.583464,229.905,0.10767,-10.3218,0.224754,0.201,0.045,2.9,0.3,2.699,176.0
2022-06-20 18:00:00,0.357115,252.194,0.046033,-1.31092,0.224796,0.201,0.045,2.9,0.3,2.699,71.0
2022-06-20 18:30:00,0.425901,217.988,0.0553522,-15.3452,0.362303,0.201,0.045,2.9,0.3,2.699,70.5
2022-06-20 19:00:00,0.452862,243.236,0.0440649,1.48295,0.200619,0.201,0.045,2.9,0.3,2.699,70.0
2022-06-20 19:30:00,0.106972,154.678,0.0711457,10.5802,0.18139,0.201,0.045,2.9,0.3,2.699,69.0
2022-06-20 20:00:00,0.581634,28.6969,0.0325919,-6.24314,0.342213,0.201,0.045,2.9,0.3,2.699,68.0
2022-06-20 20:30:00,0.485888,23.1559,0.0271328,2.21428,0.195943,0.201,0.045,2.9,0.3,2.699,65.0
2022-06-20 21:00:00,0.195058,327.894,0.070498,-27.2828,0.369246,0.201,0.045,2.9,0.3,2.699,62.0
2022-06-20 21:30:00,0.613011,36.4851,0.0321939,-0.695008,0.206373,0.201,0.045,2.9,0.3,2.699,66.5
2022-06-20 22:00:00,0.15698,290.568,0.0649024,-4.71282,0.273756,0.201,0.045,2.9,0.3,2.699,71.0
2022-06-20 22:30:00,0.27534,42.6485,0.0455533,10.1294,0.224868,0.201,0.045,2.9,0.3,2.699,58.5
2022-06-20 23:00:00,0.099936,298.981,0.050754,2.86078,0.207506,0.201,0.045,2.9,0.3,2.699,46.0
2022-06-20 23:30:00,0.0572054,244.681,0.107373,10.0298,0.210244,0.201,0.045,2.9,0.3,2.699,42.5
2022-06-21 00:00:00,0.227095,23.7234,0.0441776,1.69568,0.221359,0.201,0.045,2.9,0.3,2.699,39.0
2022-06-21 00:30:00,0.254605,12.6964,0.013074,0.0547437,0.170982,0.201,0.045,2.9,0.3,2.699,34.0
2022-06-21 01:00:00,0.100636,315.638,0.0238101,0.173484,0.30413,0.201,0.045,2.9,0.3,2.699,29.0
2022-06-21 01:30:00,0.0452344,293.903,0.0762524,8.16483,0.204709,0.201,0.045,2.9,0.3,2.699,25.5
2022-06-21 02:00:00,0.0582127,273.883,0.105111,-6.52321,0.247384,0.201,0.045,2.9,0.3,2.699,22.0
2022-06-21 02:30:00,0.172456,49.3229,0.0568719,-0.589509,0.200409,0.201,0.045,2.9,0.3,2.699,25.5
2022-06-21 03:00:00,0.342734,79.6521,0.0572914,-0.814294,0.205166,0.201,0.045,2.9,0.3,2.699,29.0
2022-06-21 03:30:00,0.135788,121.046,0.103751,-2.17006,0.171669,0.201,0.045,2.9,0.3,2.699,58.0
2022-06-21 04:00:00,0.694657,190.303,0.0771163,-1.55603,0.268123,0.201,0.045,2.9,0.3,2.699,87.0
2022-06-21 04:30:00,0.554678,194.712,0.132587,-3.30242,0.350022,0.201,0.045,2.9,0.3,2.699,131.5
2022-06-21 05:00:00,0.790774,174.412,0.0980584,-1.35234,0.517837,0.201,0.045,2.9,0.3,2.699,176.0
2022-06-21 05:30:00,0.864772,178.501,0.160781,-4.52192,0.40737,0.201,0.045,2.9,0.3,2.699,256.5
2022-06-21 06:00:00,0.947697,175.656,0.080803,-0.501485,0.526459,0.201,0.045,2.9,0.3,2.699,337.0
2022-06-21 06:30:00,0.792315,195.201,0.0779179,-0.483621,0.563325,0.201,0.045,2.9,0.3,2.699,487.0
2022-06-21 07:00:00,1.43398,180.124,0.163625,-25.4537,0.509001,0.201,0.045,2.9,0.3,2.699,637.0
2022-06-21 07:30:00,2.471,191.016,0.272547,-20.5759,0.69253,0.201,0.045,2.9,0.3,2.699,714.5
2022-06-21 08:00:00,2.41073,183.29,0.247692,-16.4822,0.513411,0.201,0.045,2.9,0.3,2.699,792.0
2022-06-21 08:30:00,2.5,159.259,0.327982,-18.1182,1.18715,0.201,0.045,2.9,0.3,2.699,798.5
2022-06-21 09:00:00,2.70763,131.583,0.350595,-29.7929,1.0547,0.201,0.045,2.9,0.3,2.699,805.0
2022-06-21 09:30:00,1.90728,144.515,0.234154,-12.9115,0.837942,0.201,0.045,2.9,0.3,2.699,815.0
2022-06-21 10:00:00,2.27415,141.343,0.285881,-19.1976,1.04832,0.201,0.045,2.9,0.3,2.699,825.0
2022-06-21 10:30:00,3.24477,196.774,0.380528,-31.2407,0.854463,0.201,0.045,2.9,0.3,2.699,858.5
2022-06-21 11:00:00,3.32763,195.45,0.340701,-36.0751,0.820976,0.201,0.045,2.9,0.3,2.699,892.0
2022-06-21 11:30:00,3.10744,192.317,0.340945,-21.9173,0.838765,0.201,0.045,2.9,0.3,2.699,1062.5
2022-06-21 12:00:00,2.9868,193.174,0.349146,-36.2307,0.902582,0.201,0.045,2.9,0.3,2.699,1233.0
2022-06-21 12:30:00,3.12307,184.586,0.354273,-27.9326,0.772864,0.201,0.045,2.9,0.3,2.699,1148.5
2022-06-21 13:00:00,3.28192,181.857,0.333477,-27.5179,0.822948,0.201,0.045,2.9,0.3,2.699,1064.0
2022-06-21 13:30:00,3.06393,175.25,0.322965,-31.8561,0.795192,0.201,0.045,2.9,0.3,2.699,1031.0
2022-06-21 14:00:00,3.1428,170.919,0.331676,-38.2041,0.787542,0.201,0.045,2.9,0.3,2.699,998.0
2022-06-21 14:30:00,2.92854,172.959,0.304876,-38.437,0.707582,0.201,0.045,2.9,0.3,2.699,672.0
2022-06-21 15:00:00,2.82534,171.79,0.292702,-37.9878,0.671506,0.201,0.045,2.9,0.3,2.699,346.0
2022-06-21 15:30:00,2.86508,173.344,0.327054,-112.491,0.672239,0.201,0.045,2.9,0.3,2.699,316.5
2022-06-21 16:00:00,2.35416,172.765,0.24409,226.112,0.515211,0.201,0.045,2.9,0.3,2.699,287.0
2022-06-21 16:30:00,2.26565,164.65,0.237366,-508.562,0.649984,0.201,0.045,2.9,0.3,2.699,261.5
2022-06-21 17:00:00,2.36488,181.145,0.25209,350.295,0.52341,0.201,0.045,2.9,0.3,2.699,236.0
2022-06-21 17:30:00,1.85067,169.238,0.215003,74.4627,0.394497,0.201,0.045,2.9,0.3,2.699,216.5
2022-06-21 18:00:00,1.82923,187.648,0.170543,21.5117,0.388533,0.201,0.045,2.9,0.3,2.699,197.0
2022-06-21 18:30:00,1.02824,190.925,0.0556747,2.18174,0.326971,0.201,0.045,2.9,0.3,2.699,169.5
2022-06-21 19:00:00,0.587035,173.094,0.03167,-0.60317,0.300982,0.201,0.045,2.9,0.3,2.699,142.0
2022-06-21 19:30:00,0.675083,171.866,0.0583467,-72.6471,0.257869,0.201,0.045,2.9,0.3,2.699,131.0
2022-06-21 20:00:00,0.973582,153.537,0.0549539,1.78919,0.182895,0.201,0.045,2.9,0.3,2.699,120.0
2022-06-21 20:30:00,0.820528,153.757,0.035265,1.44541,0.249909,0.201,0.045,2.9,0.3,2.699,120.0
2022-06-21 21:00:00,1.14196,156.843,0.0830768,4.624,0.266,0.201,0.045,2.9,0.3,2.699,120.0
2022-06-21 21:30:00,1.30968,164.213,0.116455,6.74924,0.33634,0.201,0.045,2.9,0.3,2.699,126.0
2022-06-21 22:30:00,0.649979,213.544,0.0565704,2.15389,0.367213,0.201,0.045,2.9,0.3,2.699,132.0
2022-06-21 23:00:00,0.0379359,356.498,0.0284737,1.29797,0.273243,0.201,0.045,2.9,0.3,2.699,138.0
2022-06-21 23:30:00,0.180668,342.304,0.0480505,22.8489,0.382589,0.201,0.045,2.9,0.3,2.699,133.0
2022-06-22 00:00:00,0.217728,261.305,0.0378455,2.72419,0.181317,0.201,0.045,2.9,0.3,2.699,128.0
2022-06-22 00:30:00,0.413108,17.7699,0.0319136,-2.09775,0.192026,0.201,0.045,2.9,0.3,2.699,124.5
2022-06-22 01:00:00,0.105965,302.774,0.0690413,21.882,0.265274,0.201,0.045,2.9,0.3,2.699,121.0
2022-06-22 01:30:00,0.210696,24.6586,0.0213347,0.416037,0.2746,0.201,0.045,2.9,0.3,2.699,121.5
2022-06-22 02:00:00,0.0732994,153.262,0.054154,5.85876,0.26119,0.201,0.045,2.9,0.3,2.699,122.0
2022-06-22 02:30:00,0.712272,62.678,0.0657908,6.12441,0.285398,0.201,0.045,2.9,0.3,2.699,125.5
2022-06-22 03:00:00,0.663929,53.6234,0.0953624,16.7364,0.532254,0.201,0.045,2.9,0.3,2.699,129.0
2022-06-22 03:30:00,0.84874,337.124,0.233265,-192.276,0.519712,0.201,0.045,2.9,0.3,2.699,144.0
2022-06-22 04:00:00,0.876086,331.715,0.168967,-15.9477,0.410848,0.201,0.045,2.9,0.3,2.699,159.0
2022-06-22 04:30:00,0.850488,307.611,0.129544,-8.01234,0.57967,0.201,0.045,2.9,0.3,2.699,186.0
2022-06-22 05:00:00,0.904339,301.546,0.222777,-18.823,0.774159,0.201,0.045,2.9,0.3,2.699,213.0
2022-06-22 05:30:00,0.655261,304.578,0.174053,-6.76833,0.511217,0.201,0.045,2.9,0.3,2.699,254.0
2022-06-22 06:00:00,0.929717,265.447,0.207868,-8.74652,0.763798,0.201,0.045,2.9,0.3,2.699,295.0
2022-06-22 06:30:00,1.37089,259.431,0.246902,-14.8188,0.831526,0.201,0.045,2.9,0.3,2.699,378.5
2022-06-22 07:00:00,1.818,258.532,0.289459,-29.6956,0.872115,0.201,0.045,2.9,0.3,2.699,462.0
2022-06-22 07:30:00,1.68377,253.916,0.303784,-22.1729,0.904039,0.201,0.045,2.9,0.3,2.699,567.0
2022-06-22 08:00:00,1.61056,252.304,0.299841,-24.721,1.00492,0.201,0.045,2.9,0.3,2.699,672.0
2022-06-22 08:30:00,2.71279,185.776,0.342133,-51.0524,0.993825,0.201,0.045,2.9,0.3,2.699,748.0
2022-06-22 09:00:00,3.03939,175.433,0.350024,-118.584,0.664367,0.201,0.045,2.9,0.3,2.699,824.0
2022-06-22 09:30:00,2.79464,170.342,0.353868,-51.2803,0.703689,0.201,0.045,2.9,0.3,2.699,884.5
2022-06-22 10:00:00,3.67309,179.469,0.400777,-64.0503,0.743021,0.201,0.045,2.9,0.3,2.699,945.0
2022-06-22 10:30:00,4.07467,182.168,0.408545,-73.7277,0.743615,0.201,0.045,2.9,0.3,2.699,1002.0
2022-06-22 11:00:00,4.08875,182.524,0.442311,-77.3024,0.821488,0.201,0.045,2.9,0.3,2.699,1059.0
2022-06-22 11:30:00,3.81623,182.589,0.429317,-65.1833,0.899438,0.201,0.045,2.9,0.3,2.699,992.5
2022-06-22 12:00:00,4.10037,186.809,0.426599,-80.8317,0.848237,0.201,0.045,2.9,0.3,2.699,926.0
2022-06-22 12:30:00,3.6021,194.53,0.40465,-65.4359,0.902844,0.201,0.045,2.9,0.3,2.699,999.5
2022-06-22 13:00:00,3.74608,189.367,0.410273,-86.4398,0.926884,0.201,0.045,2.9,0.3,2.699,1073.0
2022-06-22 13:30:00,2.90323,202.762,0.351009,-58.0998,0.889051,0.201,0.045,2.9,0.3,2.699,1094.5
2022-06-22 14:00:00,2.83034,209.009,0.397159,-120.821,0.982642,0.201,0.045,2.9,0.3,2.699,1116.0
2022-06-22 14:30:00,2.70418,207.135,0.344667,-373.642,0.792774,0.201,0.045,2.9,0.3,2.699,1038.5
2022-06-22 15:00:00,2.51289,210.591,0.343391,-259.682,0.813233,0.201,0.045,2.9,0.3,2.699,961.0
2022-06-22 15:30:00,2.30211,220.769,0.32095,134.481,0.884315,0.201,0.045,2.9,0.3,2.699,869.5
2022-06-22 16:00:00,1.69166,213.275,0.239686,65.4899,0.564832,0.201,0.045,2.9,0.3,2.699,778.0
2022-06-22 16:30:00,1.71637,201.186,0.197509,29.6722,0.404908,0.201,0.045,2.9,0.3,2.699,672.0
2022-06-22 17:00:00,1.84173,201.422,0.206147,37.4494,0.482312,0.201,0.045,2.9,0.3,2.699,566.0
2022-06-22 17:30:00,1.37666,212.99,0.19281,21.0508,0.390144,0.201,0.045,2.9,0.3,2.699,431.5
2022-06-22 18:00:00,0.951994,213.098,0.0979141,5.49371,0.274275,0.201,0.045,2.9,0.3,2.699,297.0
2022-06-22 18:30:00,1.2397,241.254,0.16221,11.5083,0.579375,0.201,0.045,2.9,0.3,2.699,221.5
2022-06-22 19:00:00,0.46749,226.812,0.0634156,45.7128,0.31236,0.201,0.045,2.9,0.3,2.699,146.0
2022-06-22 19:30:00,0.208797,186.997,0.0356848,2.09236,0.243793,0.201,0.045,2.9,0.3,2.699,118.0
2022-06-22 20:00:00,0.493302,24.7572,0.0494629,-3.74097,0.228132,0.201,0.045,2.9,0.3,2.699,90.0
2022-06-22 20:30:00,0.106436,323.419,0.0641962,6.33651,0.456971,0.201,0.045,2.9,0.3,2.699,85.5
2022-06-22 21:00:00,0.136046,358.105,0.0604697,70.5031,0.298567,0.201,0.045,2.9,0.3,2.699,81.0
2022-06-22 21:30:00,0.186687,218.348,0.0509721,12.0768,0.193553,0.201,0.045,2.9,0.3,2.699,83.5
2022-06-22 22:00:00,0.0860679,114.756,0.0500027,-55.368,0.233349,0.201,0.045,2.9,0.3,2.699,86.0
2022-06-22 22:30:00,0.0440936,284.891,0.110376,10.2663,0.163183,0.201,0.045,2.9,0.3,2.699,94.5
2022-06-22 23:00:00,0.386218,195.794,0.059353,6.1375,0.383873,0.201,0.045,2.9,0.3,2.699,103.0
2022-06-22 23:30:00,1.43276,169.495,0.16072,17.6144,0.470693,0.201,0.045,2.9,0.3,2.699,112.5
2022-06-23 00:00:00,0.75603,162.388,0.0912794,5.80236,0.30259,0.201,0.045,2.9,0.3,2.699,122.0
2022-06-23 00:30:00,0.55236,18.3875,0.0224306,-0.329263,0.16075,0.201,0.045,2.9,0.3,2.699,135.5
2022-06-23 01:00:00,0.29075,20.66,0.0398205,4.22934,0.274804,0.201,0.045,2.9,0.3,2.699,149.0
2022-06-23 01:30:00,0.193192,42.2944,0.0274491,0.237501,0.309574,0.201,0.045,2.9,0.3,2.699,168.5
2022-06-23 02:00:00,0.174779,32.5705,0.0856159,-6.84984,0.347886,0.201,0.045,2.9,0.3,2.699,188.0
2022-06-23 02:30:00,1.50968,201.591,0.211252,38.6986,0.57449,0.201,0.045,2.9,0.3,2.699,201.5
2022-06-23 03:00:00,2.50745,185.786,0.270609,92.6374,0.570642,0.201,0.045,2.9,0.3,2.699,215.0
2022-06-23 03:30:00,2.39193,205.233,0.344789,1064.71,0.797099,0.201,0.045,2.9,0.3,2.699,247.0
2022-06-23 04:00:00,2.43427,202.03,0.314086,-114.804,0.790388,0.201,0.045,2.9,0.3,2.699,279.0
2022-06-23 04:30:00,2.60902,182.948,0.289009,-73.3477,0.646274,0.201,0.045,2.9,0.3,2.699,345.5
2022-06-23 05:00:00,2.60473,175.746,0.299609,-53.067,0.650342,0.201,0.045,2.9,0.3,2.699,412.0
2022-06-23 05:30:00,2.50243,170.004,0.262306,-26.723,0.617216,0.201,0.045,2.9,0.3,2.699,473.0
2022-06-23 06:00:00,3.20733,177.955,0.350218,-42.157,0.75738,0.201,0.045,2.9,0.3,2.699,534.0
2022-06-23 06:30:00,3.08451,176.355,0.361167,-41.8211,0.80199,0.201,0.045,2.9,0.3,2.699,585.0
2022-06-23 07:00:00,3.65468,174.477,0.397461,-41.914,0.804719,0.201,0.045,2.9,0.3,2.699,636.0
2022-06-23 07:30:00,4.15443,179.565,0.462903,-82.1871,0.899941,0.201,0.045,2.9,0.3,2.699,676.0
2022-06-23 08:00:00,4.37808,181.191,0.468237,-84.1575,0.888956,0.201,0.045,2.9,0.3,2.699,716.0
2022-06-23 08:30:00,4.22251,187.188,0.461134,-87.4636,0.977285,0.201,0.045,2.9,0.3,2.699,744.0
2022-06-23 09:00:00,4.0496,187.545,0.429261,-73.7229,0.91849,0.201,0.045,2.9,0.3,2.699,772.0
2022-06-23 09:30:00,4.38189,179.559,0.458967,-84.7741,0.992676,0.201,0.045,2.9,0.3,2.699,705.5
2022-06-23 10:00:00,4.0439,192.338,0.47137,-55.9451,1.22992,0.201,0.045,2.9,0.3,2.699,639.0
